table_name	column_name	system_type_id	user_type_id	max_length	precision	scale	is_nullable	is_ansi_padded
PartType	Variant6TagListID	52	52	2	5	0	1	0
PartType	Variant7TagListID	52	52	2	5	0	1	0
PartType	Variant8TagListID	52	52	2	5	0	1	0
PartType	Variant9TagListID	52	52	2	5	0	1	0
PartType	Variant10TagListID	52	52	2	5	0	1	0
PartType	Variant11TagListID	52	52	2	5	0	1	0
PartType	Variant12TagListID	52	52	2	5	0	1	0
PartType	Variant13TagListID	52	52	2	5	0	1	0
PartType	Variant14TagListID	52	52	2	5	0	1	0
PartType	Variant15TagListID	52	52	2	5	0	1	0
PartType	Variant16TagListID	52	52	2	5	0	1	0
PartType	Variant17TagListID	52	52	2	5	0	1	0
PartType	Variant18TagListID	52	52	2	5	0	1	0
PartType	Variant19TagListID	52	52	2	5	0	1	0
PartType	Variant20TagListID	52	52	2	5	0	1	0
PartType	RfInventoryAccountingModeID	48	48	1	3	0	0	0
PLC	PLCID	52	52	2	5	0	0	0
PLC	PLC	167	167	50	0	0	0	1
PLC	Description	231	231	508	0	0	1	1
Product	ProductID	56	56	4	10	0	0	0
Product	ProductTypeID	52	52	2	5	0	0	0
Product	Name	231	231	508	0	0	0	1
Product	Description	231	231	508	0	0	1	1
Product	IsRetired	48	48	1	3	0	0	0
Product	PartID	56	56	4	10	0	1	0
Product	Variant1	231	231	50	0	0	1	1
Product	Variant2	231	231	50	0	0	1	1
Product	Variant3	231	231	50	0	0	1	1
Product	Variant4	231	231	50	0	0	1	1
Product	Variant5	231	231	50	0	0	1	1
Product	Variant6	231	231	50	0	0	1	1
Product	Variant7	231	231	50	0	0	1	1
Product	Variant8	231	231	50	0	0	1	1
Product	Variant9	231	231	50	0	0	1	1
Product	Variant10	231	231	50	0	0	1	1
Product	Variant11	231	231	50	0	0	1	1
Product	Variant12	231	231	50	0	0	1	1
Product	Variant13	231	231	50	0	0	1	1
Product	Variant14	231	231	50	0	0	1	1
Product	Variant15	231	231	50	0	0	1	1
Product	Variant16	231	231	50	0	0	1	1
Product	Variant17	231	231	50	0	0	1	1
Product	Variant18	231	231	50	0	0	1	1
Product	Variant19	231	231	50	0	0	1	1
Product	Variant20	231	231	50	0	0	1	1
ProductionStop	ProductionStopID	56	56	4	10	0	0	0
ProductionStop	ProductionStopReasonID	52	52	2	5	0	0	0
ProductionStop	JobID	56	56	4	10	0	0	0
ProductionStop	FromDT	61	61	8	23	3	0	0
ProductionStop	ToDT	61	61	8	23	3	0	0
ProductionStop	LineID	52	52	2	5	0	0	0
ProductionStop	IsEdited	48	48	1	3	0	0	0
ProductionStop	RevisionNo	48	48	1	3	0	0	0
ProductionStop_	ProductionStopID	56	56	4	10	0	0	0
ProductionStop_	StopComments	231	231	508	0	0	1	1
ProductionStop_	StopLoginID	52	52	2	5	0	0	0
ProductionStop_	OpenedStopDT	61	61	8	23	3	0	0
ProductionStop_	SavedStopDT	61	61	8	23	3	0	0
ProductionStop_	OriginalLoginID	52	52	2	5	0	0	0
ProductionStop_	EditedProductionStopID	56	56	4	10	0	1	0
ProductionStopReason	ProductionStopReasonID	52	52	2	5	0	0	0
ProductionStopReason	ProductionStopReason	231	231	508	0	0	0	1
ProductionStopReason	Description	231	231	508	0	0	1	1
ProductionStopReason	StopCode	231	231	100	0	0	1	1
ProductionStopReason	RfLineStopReasonTypeID	52	52	2	5	0	0	0
ProductionStopReason	RfStopRelativeToJobID	48	48	1	3	0	0	0
ProductionStopReason	IsPlanned	48	48	1	3	0	0	0
ProductionStopReason	IsDefaultNoJobReason	48	48	1	3	0	0	0
ProductionStopReason	IsRetired	48	48	1	3	0	0	0
ProductType	ProductTypeID	52	52	2	5	0	0	0
ProductType	Name	231	231	508	0	0	0	1
ProductType	ProductTypeCode	231	231	100	0	0	1	1
ProductType	Variant1TagListID	52	52	2	5	0	1	0
ProductType	Variant2TagListID	52	52	2	5	0	1	0
ProductType	Variant3TagListID	52	52	2	5	0	1	0
ProductType	Variant4TagListID	52	52	2	5	0	1	0
ProductType	Variant5TagListID	52	52	2	5	0	1	0
ProductType	Variant6TagListID	52	52	2	5	0	1	0
ProductType	Variant7TagListID	52	52	2	5	0	1	0
ProductType	Variant8TagListID	52	52	2	5	0	1	0
ProductType	Variant9TagListID	52	52	2	5	0	1	0
ProductType	Variant10TagListID	52	52	2	5	0	1	0
ProductType	Variant11TagListID	52	52	2	5	0	1	0
ProductType	Variant12TagListID	52	52	2	5	0	1	0
ProductType	Variant13TagListID	52	52	2	5	0	1	0
ProductType	Variant14TagListID	52	52	2	5	0	1	0
ProductType	Variant15TagListID	52	52	2	5	0	1	0
ProductType	Variant16TagListID	52	52	2	5	0	1	0
ProductType	Variant17TagListID	52	52	2	5	0	1	0
ProductType	Variant18TagListID	52	52	2	5	0	1	0
ProductType	Variant19TagListID	52	52	2	5	0	1	0
ProductType	Variant20TagListID	52	52	2	5	0	1	0
Query	MeasurementSetID	56	56	4	10	0	0	0
Query	SerialNo	231	231	508	0	0	0	1
Query	BinNo	231	231	508	0	0	0	1
Query	Komax1	231	231	508	0	0	1	1
Query	CktFormBuildMachine	231	231	508	0	0	1	1
Query	ElBuildMachine	231	231	508	0	0	1	1
Query	Comments	231	231	4000	0	0	1	1
Query	DT	42	42	7	23	3	0	0
Query	NumCells	56	56	4	10	0	1	0
Query	CellHole	56	56	4	10	0	1	0
Query	LiftedTab	56	56	4	10	0	1	0
Query	MultipleCrack	56	56	4	10	0	1	0
Query	DiagonalCrack	56	56	4	10	0	1	0
Query	ReversePolarity	56	56	4	10	0	1	0
Query	ShatteredCell	56	56	4	10	0	1	0
Query	ShortedPasteBusbar	56	56	4	10	0	1	0
Query	ShortedPasteMiddle	56	56	4	10	0	1	0
Query	ShortedPasteUnknown	56	56	4	10	0	1	0
Query	VerticalCrack	56	56	4	10	0	1	0
Query	VisibleCrack	56	56	4	10	0	1	0
Query	Weird	56	56	4	10	0	1	0
Query	CellReplacementFab	56	56	4	10	0	1	0
Query	CellReplacementMod	56	56	4	10	0	1	0
Query	TouchUpthenGood	56	56	4	10	0	1	0
Query	WipethenGood	56	56	4	10	0	1	0
Query	Rework	56	56	4	10	0	1	0
RootCause	RootCauseID	56	56	4	10	0	0	0
RootCause	RootCause	231	231	508	0	0	0	1
RootCause	Comments	231	231	508	0	0	1	1
RootCause	RootCauseTypeID	52	52	2	5	0	0	0
RootCause	LineTypeID	52	52	2	5	0	1	0
RootCause	MachineStageTypeID	52	52	2	5	0	1	0
RootCauseType	RootCauseTypeID	52	52	2	5	0	0	0
RootCauseType	RootCauseType	231	231	508	0	0	0	1
RootCauseType	Description	231	231	2000	0	0	1	1
RootCauseType	RootCauseTypeCode	231	231	100	0	0	1	1
Scrap	ScrapID	56	56	4	10	0	0	0
Scrap	ScrapReasonID	52	52	2	5	0	0	0
Scrap	PartID	56	56	4	10	0	0	0
Scrap	Quantity	62	62	8	53	0	0	0
Scrap	UnitID	52	52	2	5	0	0	0
Scrap	DT	61	61	8	23	3	0	0
Scrap	MachineStageID	52	52	2	5	0	0	0
Scrap	IsEdited	48	48	1	3	0	0	0
Scrap	RevisionNo	48	48	1	3	0	0	0
Scrap_	ScrapID	56	56	4	10	0	0	0
Scrap_	CollectionQuantity	62	62	8	53	0	0	0
Scrap_	CollectionUnitID	52	52	2	5	0	0	0
Scrap_	Comments	231	231	508	0	0	1	1
Scrap_	LoginID	52	52	2	5	0	0	0
Scrap_	OpenedDT	61	61	8	23	3	0	0
Scrap_	SavedDT	61	61	8	23	3	0	0
Scrap_	OriginalLoginID	52	52	2	5	0	0	0
Scrap_	EditedScrapID	56	56	4	10	0	1	0
Scrap_	Reference1	231	231	508	0	0	1	1
Scrap_	Reference2	231	231	508	0	0	1	1
Scrap_	Reference3	231	231	508	0	0	1	1
Scrap_	Reference4	231	231	508	0	0	1	1
Scrap_	Reference5	231	231	508	0	0	1	1
ScrapReason	ScrapReasonID	52	52	2	5	0	0	0
ScrapReason	ScrapReason	231	231	100	0	0	0	1
ScrapReason	Description	231	231	508	0	0	1	1
ScrapReason	MachineStageTypeID	52	52	2	5	0	0	0
ScrapReason	DefaultUnitID	52	52	2	5	0	0	0
ScrapReason	IsRetired	48	48	1	3	0	0	0
ScrapReasonGroup	ScrapReasonGroupID	52	52	2	5	0	0	0
ScrapReasonGroup	ScrapReasonGroup	231	231	508	0	0	0	1
ScrapReasonGroup	Description	231	231	508	0	0	1	1
Sequences	SeqName	167	167	50	0	0	0	1
Sequences	SeqValue	52	52	2	5	0	0	0
SettingsPlantDefaults	SettingsPlantDefaultsID	52	52	2	5	0	0	0
SettingsPlantDefaults	StartOfDay	167	167	10	0	0	0	1
SettingsPlantDefaults	StartOfWeek	52	52	2	5	0	0	0
SettingsPlantDefaults	StartOfYear	52	52	2	5	0	0	0
SettingsPlantDefaults	RfLocaleID	52	52	2	5	0	0	0
SettingsPlantDefaults	RfDefaultCurrencyID	48	48	1	3	0	0	0
SettingsPlantDefaults	DataEntryDefaultURI	231	231	508	0	0	1	1
SettingsPlantDefaults	OnDataCommitGoTo	167	167	50	0	0	0	1
SettingsPlantDefaults	ChainToStopped	52	52	2	5	0	0	0
SettingsPlantDefaults	ColourStagesForCurrentJob	52	52	2	5	0	0	0
SettingsPlantDefaults	UnAckAlarmsPeriod	52	52	2	5	0	0	0
SettingsPlantDefaults	ShowOverdueIcon	52	52	2	5	0	0	0
SettingsPlantDefaults	ShowAlarmIcon	52	52	2	5	0	0	0
SettingsPlantDefaults	WONumberModeID	48	48	1	3	0	0	0
SettingsPlantDefaults	IsShowVarClassCombo	48	48	1	3	0	0	0
SettingsPlantDefaults	IsShowAcqClassCombo	48	48	1	3	0	0	0
SettingsPlantDefaults	RfMachineStopRecordModeID	48	48	1	3	0	0	0
SettingsPlantDefaults	IsAutoCreateProductsForParts	48	48	1	3	0	0	0
SettingsPlantDefaults	IsAutoCreateProductTypeForPart	48	48	1	3	0	0	0
SettingsPlantDefaults	EnforceClosedAlarms	48	48	1	3	0	0	0
SettingsPlantDefaults	ColourOrder	167	167	50	0	0	0	1
SettingsPlantDefaults	IsAutoReleaseJob	48	48	1	3	0	0	0
SettingsPlantDefaults	JobClose	48	48	1	3	0	0	0
SettingsPlantDefaults	IsAllowDuplicateWONumbers	48	48	1	3	0	0	0
SettingsPlantDefaults	WoClose	48	48	1	3	0	0	0
SettingsPlantDefaults	IsOverdueRefToJob	48	48	1	3	0	0	0
SettingsPlantDefaults	DefaultSPCCalcStyleID	52	52	2	5	0	0	0
SettingsPlantDefaults	IsAllowInventoryInserts	48	48	1	3	0	0	0
SettingsPlantNameTemplates	SettingsPlantNameTemplatesID	56	56	4	10	0	0	0
SettingsPlantNameTemplates	CreateInvPackNoTemplate	231	231	508	0	0	0	1
SettingsPlantNameTemplates	CustomerUniqueKeyTemplate	231	231	508	0	0	1	1
SettingsPlantNameTemplates	InventoryPackNameTemplate	231	231	508	0	0	1	1
SettingsPlantNameTemplates	WONumberTemplate	231	231	508	0	0	1	1
SettingsPlantNameTemplates	ReceiveInvPackNoTemplate	231	231	508	0	0	0	1
SettingsPlantNameTemplates	BOMVariantTemplate	231	231	508	0	0	1	1
SettingsPlantTimeWindows	SettingsPlantTimeWindowsID	52	52	2	5	0	0	0
SettingsPlantTimeWindows	JobHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	ProductionSpoilageHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	DowntimeHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	InventoryHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	InventoryLabelHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	BuildRecordHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	LineInfoHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	QualityMeasurementHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	ProcessParameterHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	OPCItemHistoryHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	InitialLineInfoHistory	56	56	4	10	0	0	0
SettingsPlantTimeWindows	MaintenanceProjectionPeriod	56	56	4	10	0	0	0
SettingsPlantTimeWindows	ShiftLookAheadDays	56	56	4	10	0	0	0
SettingsPlantTimeWindows	ForwardSchedulingWindow	56	56	4	10	0	0	0
SettingsPlantTimeWindows	DefaultMaxTrendRecallWindow	56	56	4	10	0	0	0
SettingsPlantTimeWindows	DefaultConcernDuePeriod	56	56	4	10	0	1	0
Shift	ShiftID	56	56	4	10	0	0	0
Shift	ShiftTypeID	52	52	2	5	0	0	0
Shift	ShiftPatternID	52	52	2	5	0	0	0
Shift	FromDT	61	61	8	23	3	0	0
Shift	ToDT	61	61	8	23	3	0	0
Shift	Sequence	52	52	2	5	0	1	0
ShiftlyChecksDone	ShiftlyChecksDoneID	56	56	4	10	0	0	0
ShiftlyChecksDone	shiftid	56	56	4	10	0	0	0
ShiftlyChecksDone	jobid	56	56	4	10	0	0	0
ShiftlyChecksDone	fromdt	61	61	8	23	3	0	0
ShiftlyChecksDone	todt	61	61	8	23	3	0	0
ShiftlyChecksDone	partid	56	56	4	10	0	0	0
ShiftlyChecksDone	acquisitioncontextid	56	56	4	10	0	0	0
ShiftlyChecksDone	machinestageid	56	56	4	10	0	0	0
ShiftlyChecksDone	acquisitionvariantid	56	56	4	10	0	1	0
ShiftlyChecksDone	acquisitionid	56	56	4	10	0	1	0
ShiftlyChecksDone	downtime	62	62	8	53	0	1	0
ShiftlyChecksDone	uptime	62	62	8	53	0	1	0
ShiftlyChecksDone	total_time	62	62	8	53	0	1	0
ShiftlyChecksDone	datacollectionperiod	62	62	8	53	0	1	0
ShiftlyChecksDone	checks_req	62	62	8	53	0	1	0
ShiftlyChecksDone	checks_req_after_downtime	62	62	8	53	0	1	0
ShiftlyChecksDone	checks_done	56	56	4	10	0	1	0
ShiftlyChecksDone	updated_dt	61	61	8	23	3	1	0
ShiftPattern	ShiftPatternID	52	52	2	5	0	0	0
ShiftPattern	ShiftPattern	231	231	100	0	0	0	1
ShiftPattern	PatternDuration	56	56	4	10	0	0	0
ShiftPattern	IsPatternDirty	48	48	1	3	0	0	0
ShiftPattern	IsCustomPeriod	48	48	1	3	0	0	0
ShiftSequence	ShiftSequenceID	52	52	2	5	0	0	0
ShiftSequence	ShiftPatternID	52	52	2	5	0	0	0
ShiftSequence	ShiftTypeID	52	52	2	5	0	0	0
ShiftSequence	Sequence	52	52	2	5	0	0	0
ShiftSequence	ShiftStartTime	61	61	8	23	3	0	0
ShiftSequence	ShiftEndTime	61	61	8	23	3	0	0
ShiftType	ShiftTypeID	52	52	2	5	0	0	0
ShiftType	Name	231	231	100	0	0	0	1
ShiftType	Description	231	231	508	0	0	1	1
ShiftType	IsNonWorking	48	48	1	3	0	0	0
SPCCalcStyle_CUS	SPCCalcStyleID	52	52	2	5	0	0	0
SPCCalcStyle_CUS	SPCCalcStyle	231	231	100	0	0	0	1
SPCCalcStyle_CUS	CmThreshold	62	62	8	53	0	0	0
SPCCalcStyle_CUS	CpThreshold	62	62	8	53	0	0	0
SPCCalcStyle_CUS	PpThreshold	62	62	8	53	0	0	0
SPCCalcStyle_CUS	CgThreshold	62	62	8	53	0	0	0
SPCCalcStyle_CUS	RnRThreshold	62	62	8	53	0	0	0
SPCCalcStyle_CUS	IsShowCpOnlyIfStable	48	48	1	3	0	0	0
SPCCalcStyle_CUS	CAMTarget	62	62	8	53	0	0	0
SPCCalcStyle_CUS	CpBasedOnID	48	48	1	3	0	0	0
SPCCalcStyle_CUS	CLBasedOnID	48	48	1	3	0	0	0
SPCChartComponent	SPCChartComponentID	56	56	4	10	0	0	0
SPCChartComponent	SPCChartDefID	56	56	4	10	0	0	0
SPCChartComponent	SPCVarChartID	56	56	4	10	0	0	0
SPCChartControlLimit	SPCChartControlLimitID	56	56	4	10	0	0	0
SPCChartControlLimit	SPCChartComponentID	56	56	4	10	0	0	0
SPCChartControlLimit	RfChartComponentID	48	48	1	3	0	0	0
SPCChartControlLimit	RfChart	231	231	40	0	0	0	1
SPCChartControlLimit	UCL	62	62	8	53	0	1	0
SPCChartControlLimit	CL	62	62	8	53	0	1	0
SPCChartControlLimit	LCL	62	62	8	53	0	1	0
SPCChartControlLimit	FromDT	61	61	8	23	3	0	0
SPCChartControlLimit	ToDT	61	61	8	23	3	0	0
SPCChartControlLimit	RangeToDT	61	61	8	23	3	0	0
SPCChartControlLimit	ModifiedDT	61	61	8	23	3	0	0
SPCChartControlLimit	LoginID	52	52	2	5	0	0	0
SPCChartControlLimit	RangeFromDT	61	61	8	23	3	0	0
SPCChartDef	SPCChartDefID	56	56	4	10	0	0	0
SPCChartDef	VariableTypeID	56	56	4	10	0	0	0
SPCChartDef	SPCRuleID	52	52	2	5	0	0	0
SPCChartDef	RfStudyTypeID	52	52	2	5	0	0	0
SPCChartDef	GroupingSize	52	52	2	5	0	0	0
SPCChartDef	MovingRange	52	52	2	5	0	0	0
SPCChartDef	SPCCalcStyleID	52	52	2	5	0	0	0
SPCChartDef	RfGroupingID	48	48	1	3	0	0	0
SPCChartDef	NGroupMarkerID	56	56	4	10	0	1	0
SPCChartDef	CpBasedOnID	48	48	1	3	0	0	0
SPCChartDef	CLBasedOnID	48	48	1	3	0	0	0
SPCChartSet	SPCChartSetID	52	52	2	5	0	0	0
SPCChartSet	SPCChartSet	231	231	508	0	0	0	1
SPCChartSet	AcquisitionID	52	52	2	5	0	1	0
SPCChartSet	SPCURI	231	231	508	0	0	1	1
SPCChartSet	RfDataBandID	48	48	1	3	0	0	0
SPCChartSet	NPeriods	56	56	4	10	0	0	0
SPCChartSet	SpecTypeID	52	52	2	5	0	0	0
SPCChartSet	IsRunningProductOnly	48	48	1	3	0	0	0
SPCChartSet	LHSessionID	56	56	4	10	0	1	0
SPCChartSet	MaxTrendRecallWindow	52	52	2	5	0	0	0
SPCChartSetView	SPCChartSetViewID	56	56	4	10	0	0	0
SPCChartSetView	SPCChartSetView	231	231	508	0	0	0	1
SPCChartSetView	Sequence	52	52	2	5	0	0	0
SPCChartSetView	SPCChartSetID	52	52	2	5	0	0	0
SPCChartSetView	RfChartSetViewTypeID	52	52	2	5	0	0	0
SPCChartSetView	NoCols	52	52	2	5	0	1	0
SPCChartSetView	NoRows	52	52	2	5	0	1	0
SPCChartSetView	Caption	231	231	100	0	0	1	1
SPCChartSetView	Tooltip	231	231	508	0	0	1	1
SPCChartSetView	IsAggregated	48	48	1	3	0	0	0
SPCChartSetView	RfCutByIDs	167	167	50	0	0	1	1
SPCChartSetView	IsPanelled	48	48	1	3	0	0	0
SPCChartSetView	ImageURI	231	231	508	0	0	1	1
SPCChartSetView	GridImageRender	167	167	50	0	0	1	1
SPCChartSetView	ParetoXAxis	231	231	508	0	0	1	1
SPCChartSetView	ParetoStackBy	231	231	508	0	0	1	1
SPCChartSetView	SPCChartSetViewStyleID	52	52	2	5	0	0	0
SPCChartSetView	IsAutoFit	48	48	1	3	0	0	0
SPCChartSetView	OverlayFlags	56	56	4	10	0	0	0
SPCChartSetViewStyle_CUS	SPCChartSetViewStyleID	52	52	2	5	0	0	0
SPCChartSetViewStyle_CUS	SPCChartSetViewStyle	231	231	508	0	0	0	1
SPCChartSetViewStyle_CUS	IsSpecLimits	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsControlLimitZones	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsGrid	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsTimescaled	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsHAxis	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsVAxis	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsXChart	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsRsChart	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsRsWChart	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsDistribution	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsShowComments	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsXScatter	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsIncludeIgnored	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsOnlyOSOCCharts	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	SPCStatsStyleID	52	52	2	5	0	1	0
SPCChartSetViewStyle_CUS	IsVerticalOverview	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	OverviewWidth	52	52	2	5	0	0	0
SPCChartSetViewStyle_CUS	OverviewHeight	52	52	2	5	0	0	0
SPCChartSetViewStyle_CUS	PageBreakRfCutByIDs	167	167	50	0	0	1	1
SPCChartSetViewStyle_CUS	ChartWidth	52	52	2	5	0	0	0
SPCChartSetViewStyle_CUS	ChartHeight	52	52	2	5	0	0	0
SPCChartSetViewStyle_CUS	IsFixedScale	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsParetoCurve	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsLegend	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsHorizontalDistribution	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsSigmaLines	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsShowCAComments	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsShowUnAckAlarms	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	HorizontalOffset	52	52	2	5	0	0	0
SPCChartSetViewStyle_CUS	IsShowLimitLabels	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsColourZones	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsSystem	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsOSHotCold	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	FixedScaleOverscaling	62	62	8	53	0	0	0
SPCChartSetViewStyle_CUS	IsConstantTitleRow	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsShowStatCategories	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsOverlayEnvelope	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsGradientBackground	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	RunChartFont	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	DistributionFont	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	StatisticsFont	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	VAxisFont	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	HAxisFont	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	OverlayKeyFont	48	48	1	3	0	0	0
SPCChartSetViewStyle_CUS	IsShowOverlayKey	48	48	1	3	0	0	0
SPCDefaultControlLimit	SPCDefaultControlLimitID	56	56	4	10	0	0	0
SPCDefaultControlLimit	SPCChartDefID	56	56	4	10	0	0	0
SPCDefaultControlLimit	RfChartComponentID	48	48	1	3	0	0	0
SPCDefaultControlLimit	RfChart	231	231	40	0	0	0	1
SPCDefaultControlLimit	UCL	62	62	8	53	0	1	0
SPCDefaultControlLimit	CL	62	62	8	53	0	1	0
SPCDefaultControlLimit	LCL	62	62	8	53	0	1	0
SPCDefaultControlLimit	ModifiedDT	61	61	8	23	3	0	0
SPCDefaultControlLimit	LoginID	52	52	2	5	0	0	0
SPCDefaultControlLimit	ProductID	56	56	4	10	0	0	0
SPCDefaultView	SPCDefaultViewID	52	52	2	5	0	0	0
SPCDefaultView	Sequence	52	52	2	5	0	0	0
SPCDefaultView	RfChartSetViewTypeID	52	52	2	5	0	0	0
SPCDefaultView	NoCols	52	52	2	5	0	0	0
SPCDefaultView	NoRows	52	52	2	5	0	0	0
SPCDefaultView	Caption	231	231	100	0	0	0	1
SPCDefaultView	Tooltip	231	231	508	0	0	1	1
SPCDefaultView	IsAggregated	48	48	1	3	0	0	0
SPCDefaultView	RfCutByIDs	167	167	50	0	0	1	1
SPCDefaultView	IsPanelled	48	48	1	3	0	0	0
SPCDefaultView	ImageURI	231	231	508	0	0	1	1
SPCDefaultView	GridImageRender	167	167	50	0	0	1	1
SPCDefaultView	ParetoXAxis	231	231	508	0	0	1	1
SPCDefaultView	ParetoStackBy	231	231	508	0	0	1	1
SPCDefaultView	SPCChartSetViewStyleID	52	52	2	5	0	0	0
SPCDefaultView	IsAutoFit	48	48	1	3	0	0	0
SPCDefaultView	AcquisitionUsageID	48	48	1	3	0	0	0
SPCDefaultView	OverlayFlags	56	56	4	10	0	0	0
SPCRule	SPCRuleID	52	52	2	5	0	0	0
SPCRule	SPCRule	231	231	100	0	0	0	1
SPCRule	TAGMSTYPE1ID	52	52	2	5	0	1	0
SPCStatsStyle_CUS	SPCStatsStyleID	52	52	2	5	0	0	0
SPCStatsStyle_CUS	SPCStatsStyle	231	231	100	0	0	0	1
SPCStatsStyle_CUS	IsSystem	48	48	1	3	0	0	0
SPCVarChart	SPCVarChartID	56	56	4	10	0	0	0
SPCVarChart	SPCRuleID	52	52	2	5	0	0	0
SPCVarChart	ProductID	56	56	4	10	0	1	0
SPCVarChart	AcquisitionID	52	52	2	5	0	1	0
SPCVarChart	MachineStageID	52	52	2	5	0	1	0
SPCVarChart	VariableTypeID	56	56	4	10	0	1	0
SPCVarChart	RfAttributeClassID	48	48	1	3	0	1	0
SPCVarChart	HeadNo	52	52	2	5	0	1	0
SPCVarChart	RfAcquisitionClassID	48	48	1	3	0	1	0
SPCVarChart	TrendStartMSID	56	56	4	10	0	1	0
SPCVarChart	TAGMSTYPE1ID	52	52	2	5	0	1	0
SPCVarChart	ATTRIBUTETYPEID	52	52	2	5	0	1	0
SPCVarChart	TAGMSVALUE1	231	231	508	0	0	1	1
SPCVarChart	CreateDT	61	61	8	23	3	0	0
SPCVarChart	LoginID	56	56	4	10	0	0	0
SPCVarChart	IsMsetInsert	48	48	1	3	0	0	0
Spec	SpecID	56	56	4	10	0	0	0
Spec	VariableID	56	56	4	10	0	0	0
Spec	USL	62	62	8	53	0	1	0
Spec	NOM	62	62	8	53	0	1	0
Spec	LSL	62	62	8	53	0	1	0
Spec	SpecTypeID	52	52	2	5	0	0	0
Spec	IsEdited	48	48	1	3	0	0	0
Spec	RevisionNo	52	52	2	5	0	0	0
Spec	DecPlaces	48	48	1	3	0	0	0
Spec_	SpecID	56	56	4	10	0	0	0
Spec_	LoginID	52	52	2	5	0	0	0
Spec_	Units	231	231	40	0	0	1	1
Spec_	URL	62	62	8	53	0	1	0
Spec_	LRL	62	62	8	53	0	1	0
Spec_	FromDT	61	61	8	23	3	0	0
Spec_	ToDT	61	61	8	23	3	0	0
Spec_	Comments	231	231	2000	0	0	1	1
Spec_	ModifiedDT	61	61	8	23	3	0	0
Spec_	DrawingNumber	231	231	508	0	0	1	1
SpecType	SpecTypeID	52	52	2	5	0	0	0
SpecType	SpecType	231	231	100	0	0	0	1
SpecType	CUSTOMERID	52	52	2	5	0	0	0
SPMM_CalTools	EDIT	231	231	510	0	0	1	1
SPMM_CalTools	Site	231	231	510	0	0	1	1
SPMM_CalTools	Control_No	231	231	510	0	0	1	1
SPMM_CalTools	CSF_No	62	62	8	53	0	1	0
SPMM_CalTools	AssetExternalControl_No	231	231	510	0	0	1	1
SPMM_CalTools	Manufacturer	231	231	510	0	0	1	1
SPMM_CalTools	EquipmentName	231	231	510	0	0	1	1
SPMM_CalTools	Model_No	231	231	510	0	0	1	1
SPMM_CalTools	Serial_No	62	62	8	53	0	1	0
SPMM_CalTools	EquipmentLocation	231	231	510	0	0	1	1
SPMM_CalTools	CalRequired	231	231	510	0	0	1	1
SPMM_CalTools	CalFrequency	231	231	510	0	0	1	1
